file,error,num_incorrect_squares,num_incorrect_corners,occupancy_classification_mistakes,piece_classification_mistakes,actual_num_pieces,predicted_num_pieces,time_corner_detection,time_occupancy_classification,time_piece_classification,time_prepare_results
4512.png,None,0,0,0,0,32,32,0.13857293594628572,0.0501890080049634,0.2585830260068178,0.00010323431342840195
3768.png,None,0,0,0,0,30,30,0.13864104636013508,0.05100200418382883,0.23230025079101324,0.00010178983211517334
4478.png,None,0,0,0,0,28,28,0.13314700592309237,0.05012363288551569,0.2144479164853692,9.75579023361206e-05
1278.png,None,0,0,0,0,32,32,0.13652614876627922,0.05030856002122164,0.26004843786358833,0.00010564737021923065
3644.png,None,0,0,0,0,30,30,0.12618566676974297,0.05099058896303177,0.23384257964789867,0.00010264385491609573
2836.png,None,0,0,0,0,9,9,0.1209663599729538,0.05044355522841215,0.0781819662079215,6.134528666734695e-05
3731.png,None,0,0,0,0,8,8,0.12638701032847166,0.051337236538529396,0.06904777511954308,5.883071571588516e-05
3211.png,None,0,0,0,0,21,21,0.12638736329972744,0.05038491450250149,0.16297028213739395,8.349493145942688e-05
0375.png,None,0,0,0,0,32,32,0.13528138026595116,0.05092095769941807,0.24696392752230167,0.00010414514690637589
4749.png,None,0,0,0,0,19,19,0.13281895872205496,0.050309402868151665,0.1638232795521617,7.7810138463974e-05
0860.png,None,0,0,0,0,18,18,0.12474364135414362,0.050112513825297356,0.15790873486548662,7.864367216825485e-05
3965.png,None,0,0,0,0,32,32,0.12103681825101376,0.0500673595815897,0.2470423225313425,0.00010443665087223053
1732.png,None,0,0,0,0,28,28,0.14087225031107664,0.05071621295064688,0.2157205855473876,9.465683251619339e-05
1590.png,None,0,0,0,0,9,9,0.1274171555414796,0.05034927371889353,0.09044916741549969,6.230920553207397e-05
2896.png,None,0,0,0,0,31,31,0.12117975112050772,0.05088630970567465,0.24154453445225954,0.00010297540575265884
4733.png,None,0,0,0,0,16,16,0.13235940132290125,0.050842407159507275,0.12449696660041809,7.29905441403389e-05
3290.png,None,0,0,0,0,27,27,0.12699109315872192,0.050278425216674805,0.20684155821800232,9.521748870611191e-05
2488.png,None,0,0,0,0,24,24,0.13583759684115648,0.05089869908988476,0.18596945516765118,8.981488645076752e-05
3108.png,None,0,0,0,0,28,28,0.12448920216411352,0.0504055880010128,0.21262944675981998,9.602401405572891e-05
1529.png,None,0,0,0,0,22,22,0.12945424392819405,0.05090161692351103,0.17129746172577143,8.32732766866684e-05
1880.png,None,0,0,0,0,28,28,0.12426223419606686,0.050184216350317,0.22299688309431076,9.8363496363163e-05
3695.png,None,0,0,0,0,14,14,0.11791154090315104,0.050192820839583874,0.11157529894262552,6.88573345541954e-05
2099.png,None,0,0,0,0,24,24,0.13063582126051188,0.050775934010744095,0.18740276992321014,8.944608271121979e-05
4307.png,None,0,0,0,0,21,21,0.13358049467206,0.05001614149659872,0.17629401199519634,8.717365562915802e-05
4736.png,None,0,0,0,0,30,30,0.12573171220719814,0.050205767154693604,0.23435872606933117,9.957980364561081e-05
3145.png,None,0,0,0,0,10,10,0.1318291313946247,0.050953054800629616,0.08161138370633125,6.373785436153412e-05
2676.png,None,0,0,0,0,11,11,0.13119039218872786,0.050331938080489635,0.10116844717413187,6.501749157905579e-05
2961.png,None,0,0,0,0,11,11,0.12464699242264032,0.05087112449109554,0.08859536796808243,6.553158164024353e-05
4084.png,None,0,0,0,0,20,20,0.1240937951952219,0.050734302029013634,0.15680313762277365,7.98497349023819e-05
4049.png,None,0,0,0,0,9,9,0.13263812568038702,0.05076524429023266,0.07717639673501253,6.224680691957474e-05
3709.png,None,0,0,0,0,18,18,0.11916452646255493,0.050624518655240536,0.144032945856452,7.887650281190872e-05
1038.png,None,0,0,0,0,20,20,0.12587786745280027,0.05079093109816313,0.16024952940642834,8.288118988275528e-05
0055.png,None,0,0,0,0,27,27,0.12628794834017754,0.05026827845722437,0.2235341938212514,9.54940915107727e-05
2519.png,None,0,0,0,0,30,30,0.1342597296461463,0.05020525120198727,0.23264652118086815,9.850598871707916e-05
0823.png,None,0,0,0,0,8,8,0.12789753079414368,0.05139831081032753,0.06896019447594881,5.934759974479675e-05
1970.png,None,0,0,0,0,16,16,0.13414375390857458,0.050008708611130714,0.1384239187464118,7.667392492294312e-05
0594.png,None,0,0,0,0,22,22,0.1319976644590497,0.050021955743432045,0.18463785015046597,8.646585047245026e-05
0672.png,None,0,0,0,0,16,16,0.1328504765406251,0.05033018533140421,0.13836301490664482,7.28582963347435e-05
0112.png,None,0,0,0,0,20,20,0.13511459436267614,0.050886272452771664,0.1560182124376297,8.194614201784134e-05
0401.png,None,0,0,0,0,30,30,0.12202595174312592,0.050017389468848705,0.23401964828372002,0.000101468525826931
2882.png,None,0,0,0,0,24,24,0.12339330371469259,0.050931911915540695,0.2014065245166421,8.99164006114006e-05
4244.png,None,0,0,0,0,30,30,0.13154804334044456,0.05086538381874561,0.2342153089120984,0.00010141078382730484
1488.png,None,0,0,0,0,27,27,0.12765721511095762,0.05078103765845299,0.2212204411625862,9.67569649219513e-05
4500.png,None,0,0,0,0,20,20,0.12905014399439096,0.050719840452075005,0.15881420951336622,8.293893188238144e-05
1135.png,None,0,0,0,0,20,20,0.13568004220724106,0.04999213945120573,0.1578872762620449,8.347537368535995e-05
4276.png,None,0,0,0,0,30,30,0.13683907594531775,0.05110257491469383,0.23560849484056234,0.00010070856660604477
3477.png,None,0,0,0,0,22,22,0.12238527648150921,0.0508705573156476,0.1706464746966958,8.691009134054184e-05
4248.png,None,0,0,0,0,26,26,0.13484427705407143,0.05031505972146988,0.20165197737514973,9.761005640029907e-05
4673.png,None,0,0,0,0,11,11,0.1275817072018981,0.05015401169657707,0.10250856168568134,6.428547203540802e-05
1631.png,None,0,0,0,0,30,30,0.12466852087527514,0.05023313593119383,0.23388297390192747,0.00010425969958305359
3566.png,None,0,0,0,0,11,11,0.12782558426260948,0.05090419575572014,0.08744968380779028,6.520189344882965e-05
3396.png,None,0,0,0,0,7,7,0.12991025298833847,0.050404639914631844,0.06169563997536898,5.746539682149887e-05
4472.png,None,0,0,0,0,14,14,0.1262846039608121,0.05034811329096556,0.12714732065796852,7.207319140434265e-05
3234.png,None,0,0,0,0,23,23,0.1306168045848608,0.05019093491137028,0.17635083757340908,8.711125701665878e-05
4684.png,None,0,0,0,0,7,7,0.11999017838388681,0.05035693384706974,0.07529179006814957,5.674827843904495e-05
0478.png,None,0,0,0,0,24,24,0.13615196105092764,0.050053611397743225,0.20059064496308565,9.112991392612457e-05
2507.png,None,0,0,0,0,14,14,0.13379587046802044,0.050312197767198086,0.12777327746152878,7.026456296443939e-05
1025.png,None,0,0,0,0,16,16,0.1360748503357172,0.05021216254681349,0.12472662702202797,7.495936006307602e-05
0176.png,None,0,0,0,0,27,27,0.13648534566164017,0.05102459527552128,0.21031829994171858,9.575020521879196e-05
3324.png,None,1,0,1,0,30,31,0.12526507582515478,0.050332482904195786,0.25514430832117796,0.00010113511234521866
1728.png,None,0,0,0,0,9,9,0.13231735676527023,0.05091007053852081,0.07673242408782244,6.169266998767853e-05
3817.png,None,0,0,0,0,12,12,0.13218176364898682,0.05093910079449415,0.0996210565790534,6.765685975551605e-05
4247.png,None,0,0,0,0,32,32,0.13524604495614767,0.050245579332113266,0.261225001886487,0.00010408833622932434
2862.png,None,0,0,0,0,28,28,0.13297798950225115,0.050111232325434685,0.2283860296010971,9.607616811990738e-05
3091.png,None,0,0,0,0,19,19,0.1308171795681119,0.05004290398210287,0.1491124965250492,8.129701018333435e-05
3935.png,None,0,0,0,0,32,32,0.14422756899148226,0.050146739929914474,0.24562274664640427,0.00010447204113006592
4367.png,None,0,0,0,0,15,15,0.12574691977351904,0.050453039817512035,0.1323084058240056,7.26599246263504e-05
3090.png,None,0,0,0,0,19,19,0.12137665133923292,0.05010088160634041,0.15028183721005917,7.944367825984955e-05
4217.png,None,0,0,0,0,7,7,0.11922079510986805,0.050218621268868446,0.07668060529977083,5.666166543960571e-05
2811.png,None,0,0,0,0,32,32,0.1225019721314311,0.05071909260004759,0.24802472535520792,0.00010416470468044281
3105.png,None,0,0,0,0,32,32,0.1218679416924715,0.05014067515730858,0.24721005000174046,0.00010350439697504044
0318.png,None,1,0,1,0,12,13,0.12344962731003761,0.05026074405759573,0.1202705604955554,6.983987987041473e-05
2214.png,None,0,0,0,0,30,30,0.12482300586998463,0.05081622954457998,0.2323072925209999,9.957142174243927e-05
4832.png,None,0,0,0,0,31,31,0.12330611795186996,0.05032647494226694,0.25377798546105623,0.000103008933365345
4142.png,None,0,0,0,0,17,17,0.13379815127700567,0.05079689249396324,0.13570817466825247,0.00011906027793884277
2955.png,None,0,0,0,0,14,14,0.13171452470123768,0.0502305356785655,0.11224755831062794,7.034745067358017e-05
3333.png,None,0,0,0,0,32,32,0.13565077539533377,0.05076942406594753,0.24622980691492558,0.0001028226688504219
2198.png,None,0,0,0,0,17,17,0.12514382228255272,0.05020409822463989,0.13319201115518808,7.561594247817993e-05
1428.png,None,0,0,0,0,30,30,0.13157671876251698,0.05024600774049759,0.23026871401816607,0.00010129623115062714
3551.png,None,0,0,0,0,26,26,0.13532027695327997,0.050216492265462875,0.21424459666013718,9.436160326004028e-05
1954.png,None,0,0,0,0,10,10,0.12101186253130436,0.050449847243726254,0.08151188492774963,6.286706775426865e-05
1961.png,None,0,0,0,0,24,24,0.12499783933162689,0.05064126383513212,0.18966771569103003,9.028241038322449e-05
2965.png,None,0,0,0,0,32,32,0.14854370802640915,0.050232659094035625,0.2632136903703213,0.00010152161121368408
3720.png,None,0,0,0,0,22,22,0.13412280846387148,0.05091504566371441,0.16971513349562883,8.491519838571548e-05
2170.png,None,1,0,1,0,18,17,0.13722075428813696,0.050272971391677856,0.1494889361783862,7.59810209274292e-05
4685.png,None,0,0,0,0,30,30,0.13553979061543941,0.05090013425797224,0.23297559469938278,0.00010122358798980713
0074.png,None,0,0,0,0,17,17,0.12748466059565544,0.05020979046821594,0.15700106881558895,7.759686559438705e-05
4671.png,None,0,0,0,0,10,10,0.1144700925797224,0.05071576125919819,0.08310318645089865,6.267707794904709e-05
4109.png,None,0,0,0,0,24,24,0.12630694266408682,0.050122530199587345,0.18434518575668335,8.922722190618515e-05
0628.png,None,0,0,0,0,16,16,0.12215601652860641,0.05071384273469448,0.12500085588544607,7.388461381196976e-05
1851.png,None,0,0,0,0,32,32,0.12645623087882996,0.052396202459931374,0.24663703981786966,0.00010607019066810608
0421.png,None,0,0,0,0,8,8,0.13016396388411522,0.05031471885740757,0.08137920219451189,5.978439003229141e-05
4089.png,None,0,0,0,0,30,30,0.13337772339582443,0.050331651233136654,0.23562174662947655,0.0001000426709651947
3300.png,None,0,0,0,0,10,10,0.13632183242589235,0.050956456921994686,0.08134576678276062,6.188731640577316e-05
2027.png,None,0,0,0,0,32,32,0.1258306922391057,0.05066150985658169,0.248138508759439,0.0001058848574757576
2258.png,None,0,0,0,0,29,29,0.13989034108817577,0.050262873992323875,0.23513669334352016,9.873881936073303e-05
4015.png,None,0,0,0,0,15,15,0.11423198971897364,0.05090902931988239,0.11865945626050234,7.365737110376358e-05
3127.png,None,0,0,0,0,32,32,0.13673238269984722,0.05097969714552164,0.24673670902848244,0.00010393746197223663
1848.png,None,0,0,0,0,30,30,0.1239115847274661,0.05056390352547169,0.23326352518051863,0.00010017864406108856
3620.png,None,0,0,0,0,12,12,0.1350574903190136,0.05052421521395445,0.09781231917440891,6.688013672828674e-05
4327.png,None,0,0,0,0,30,30,0.12568086571991444,0.05101980268955231,0.2491357233375311,9.943637996912003e-05
0319.png,None,0,0,0,0,19,19,0.12663625180721283,0.05025022383779287,0.14993297215551138,8.070934563875198e-05
2734.png,None,0,0,0,0,11,11,0.12182293459773064,0.05029147490859032,0.08688955847173929,6.33392482995987e-05
2156.png,None,0,0,0,0,18,18,0.11048592440783978,0.05087744351476431,0.14489457570016384,7.870979607105255e-05
0872.png,None,0,0,0,0,24,24,0.1342305662110448,0.0501198610290885,0.20124860294163227,9.291619062423706e-05
2604.png,None,0,0,0,0,22,22,0.12431467790156603,0.050165604799985886,0.18154454603791237,8.678063750267029e-05
4292.png,None,0,0,0,0,18,18,0.12330192606896162,0.05040455423295498,0.14341717306524515,7.691700011491776e-05
2349.png,None,0,0,0,0,17,17,0.13204644434154034,0.05027507804334164,0.14556945860385895,7.647089660167694e-05
0656.png,None,0,0,0,0,20,20,0.13552572205662727,0.05096823535859585,0.15734740998595953,8.190609514713287e-05
4659.png,None,0,0,0,0,28,28,0.12094770278781652,0.050381794571876526,0.21262660529464483,9.835418313741684e-05
2992.png,None,1,0,1,0,30,31,0.13156237360090017,0.050810448825359344,0.23762584663927555,0.00010099448263645172
4064.png,None,0,0,0,0,30,30,0.12857115268707275,0.0501350574195385,0.24490324687212706,9.907595813274384e-05
0523.png,None,0,0,0,0,24,24,0.1316084936261177,0.05004788562655449,0.18543269392102957,8.840765804052353e-05
2138.png,None,1,0,1,0,26,25,0.12962176837027073,0.051293388940393925,0.19479475915431976,9.124912321567535e-05
0014.png,None,0,0,0,0,30,30,0.11545528937131166,0.05031870771199465,0.24867336358875036,0.00010036304593086243
4398.png,None,0,0,0,0,17,17,0.13467677403241396,0.051581510342657566,0.13340949080884457,7.648579776287079e-05
3646.png,None,0,0,0,0,30,30,0.12367551866918802,0.05007594730705023,0.23679555393755436,0.00010115373879671097
3299.png,None,0,0,0,0,14,14,0.13684337679296732,0.05068519618362188,0.1121491203084588,7.102452218532562e-05
3750.png,None,0,0,0,0,30,30,0.13371387589722872,0.050832705572247505,0.23719107918441296,9.89772379398346e-05
0015.png,None,0,0,0,0,8,8,0.12340413592755795,0.051077873446047306,0.06868301331996918,5.7709403336048126e-05
3806.png,None,0,0,0,0,9,9,0.1279050623998046,0.05022042151540518,0.0904665244743228,6.106030195951462e-05
4037.png,None,0,0,0,0,14,14,0.13110449817031622,0.05085393972694874,0.11549136135727167,7.15162605047226e-05
4640.png,None,0,0,0,0,22,22,0.12561154179275036,0.05072508938610554,0.17216176725924015,8.532684296369553e-05
4886.png,None,0,0,0,0,26,26,0.12351663038134575,0.05031260848045349,0.19899245630949736,9.357836097478867e-05
2874.png,None,0,0,0,0,11,11,0.11933430191129446,0.05102044250816107,0.08896108064800501,6.506312638521194e-05
3952.png,None,0,0,0,0,10,10,0.14382063504308462,0.05004638433456421,0.08229036349803209,6.30812719464302e-05
2778.png,None,0,0,0,0,25,25,0.13695899304002523,0.05010911449790001,0.19430156704038382,9.104236960411072e-05
0034.png,None,0,0,0,0,21,21,0.12315004225820303,0.050223576836287975,0.165333928540349,8.418597280979156e-05
2262.png,None,0,0,0,0,26,26,0.1258591040968895,0.05092600639909506,0.19952120166271925,9.386241436004639e-05
4339.png,None,1,0,1,0,19,18,0.13700810447335243,0.0510617746040225,0.1458382224664092,7.749255746603012e-05
3995.png,None,1,0,1,0,22,21,0.13719775155186653,0.05068935826420784,0.1629590168595314,9.628478437662125e-05
0717.png,None,0,0,0,0,13,13,0.1389159858226776,0.05097336694598198,0.10659040790051222,6.72023743391037e-05
1789.png,None,0,0,0,0,28,28,0.13491777889430523,0.05089832376688719,0.21365462988615036,9.719282388687134e-05
3297.png,None,0,0,0,0,11,11,0.11929818522185087,0.05095744598656893,0.08948828466236591,6.628688424825668e-05
2012.png,None,0,0,0,0,22,22,0.12447408027946949,0.05025001335889101,0.16991351544857025,8.616223931312561e-05
1785.png,None,0,0,0,0,20,20,0.12865683622658253,0.05023331008851528,0.15544577594846487,8.23531299829483e-05
1960.png,None,0,0,0,0,11,11,0.1352166309952736,0.05022414121776819,0.10127036739140749,6.51627779006958e-05
2928.png,None,0,0,0,0,32,32,0.1363503709435463,0.051081317476928234,0.24664282891899347,0.00010292045772075653
3611.png,None,0,0,0,0,18,18,0.13494164403527975,0.05014663841575384,0.1436968706548214,7.660500705242157e-05
3241.png,None,0,0,0,0,5,5,0.11636769026517868,0.05034649185836315,0.06050419248640537,5.310773849487305e-05
2282.png,None,0,0,0,0,13,13,0.1350265694782138,0.050768665969371796,0.10566469468176365,6.795208901166916e-05
4723.png,None,0,0,0,0,32,32,0.12464096955955029,0.050722782500088215,0.24669476971030235,0.00010322965681552887
1202.png,None,0,0,0,0,30,30,0.14072723500430584,0.05030369758605957,0.2297913385555148,9.899120777845383e-05
0322.png,None,0,0,0,0,28,28,0.13587725721299648,0.051221455447375774,0.21357309725135565,9.58610326051712e-05
2973.png,None,0,0,0,0,26,26,0.13545059878379107,0.049930403009057045,0.19815364759415388,9.331386536359787e-05
3532.png,None,0,0,0,0,20,20,0.1307352352887392,0.050126479007303715,0.1703279409557581,8.224602788686752e-05
2345.png,None,0,0,0,0,16,16,0.13815346732735634,0.05016533471643925,0.12382033839821815,7.437169551849365e-05
1837.png,None,0,0,0,0,22,22,0.13139883149415255,0.050561606884002686,0.17189680691808462,8.597131818532944e-05
2890.png,None,0,0,0,0,18,18,0.12746430467814207,0.05005235783755779,0.16063080169260502,7.81351700425148e-05
1521.png,None,0,0,0,0,30,30,0.1190404798835516,0.05023322254419327,0.23390710819512606,0.00010028854012489319
2056.png,None,0,0,0,0,14,14,0.1323222341015935,0.050758834928274155,0.11286567244678736,7.07888975739479e-05
2546.png,None,0,0,0,0,12,12,0.1322222175076604,0.0503080440685153,0.11204765271395445,6.587989628314972e-05
0254.png,None,0,0,0,0,26,26,0.1267228713259101,0.050430888310074806,0.2141431076452136,9.511411190032959e-05
0812.png,None,0,0,0,0,32,32,0.13369381986558437,0.05098522827029228,0.25056559033691883,0.00010527018457651138
2794.png,None,0,0,0,0,26,26,0.12508205324411392,0.05029450077563524,0.21325837541371584,9.30028036236763e-05
3931.png,None,0,0,0,0,26,26,0.13638923037797213,0.05103041883558035,0.1994714979082346,9.28342342376709e-05
4753.png,None,0,0,0,0,30,30,0.13816288486123085,0.05011660512536764,0.22794380318373442,9.894650429487228e-05
2473.png,None,0,0,0,0,14,14,0.12564855348318815,0.05086811725050211,0.1156381880864501,7.4753537774086e-05
0552.png,None,0,0,0,0,13,13,0.1413660440593958,0.05023723002523184,0.12043343670666218,6.733182817697525e-05
0661.png,None,0,0,0,0,26,26,0.13229682855308056,0.05026667099446058,0.1991327926516533,9.382516145706177e-05
2957.png,None,0,0,0,0,11,11,0.13348974753171206,0.05071221012622118,0.08918402250856161,6.414204835891724e-05
0084.png,None,0,0,0,0,25,25,0.13537941314280033,0.05034545436501503,0.19131573755294085,9.155459702014923e-05
3061.png,None,0,0,0,0,30,30,0.13943116925656796,0.0501523781567812,0.24235617090016603,0.00010128598660230637
0801.png,None,0,0,0,0,23,23,0.1258189743384719,0.0508175753057003,0.17513830214738846,8.77557322382927e-05
1640.png,None,0,0,0,0,21,21,0.1351970201358199,0.05037892423570156,0.16349056363105774,8.43685120344162e-05
2970.png,None,1,0,1,0,25,24,0.11141746770590544,0.05076795071363449,0.18930929340422153,9.073689579963684e-05
0650.png,None,0,0,0,0,30,30,0.1392960799857974,0.05011781770735979,0.2492185616865754,0.00010096747428178787
